Наименование;ИНН;Адрес;
МКОУ 'ХАРИКОЛИНСКАЯ СОШ ИМ.А.БИЖАНОВА';0536006283;Российская Федерация,368271,Дагестан Респ,Хунзахский р-н,Хариколо с,УЛ ХАРИКОЛИНСКАЯ,ДОМ 1
МКОУ ХАЛИМБЕКАУЛЬСКАЯ НОШ;0507009748;Российская Федерация,368215,Дагестан Респ,Буйнакский р-н,Халимбекаул с,УЛ ДЖАМАЛУТДИНА АКАЕВА,ДОМ 1
МКОУ 'УЗДАЛРОСИНСКАЯ СОШ';0536007791;Российская Федерация,368262,Дагестан Респ,Хунзахский р-н,Уздалросо с
МКОУ  'ТУЗЛАМАХИНСКАЯ СРЕДНЯЯ  ОБЩЕОБРАЗОВАТЕЛЬНАЯ  ШКОЛА';0502005186;Российская Федерация,368286,Дагестан Респ,Акушинский р-н,Тузламахи с,УЛ ШКОЛЬНАЯ,ДОМ 3
МКОУ ТАГИРКЕНТСКАЯ  ООШ;0523004320;Российская Федерация,368792,Дагестан Респ,Магарамкентский р-н,Тагиркент с
МКОУ 'ТАГИРКЕНТ-КАЗМАЛЯРСКАЯ СОШ';0523004264;Российская Федерация,368796,Дагестан Респ,Магарамкентский р-н,Тагиркент-Казмаляр с,УЛ ШОССЕЙНАЯ,ДОМ 1
МКОУ СИКАНСКАЯ НОШ;0530010332;Российская Федерация,368652,Дагестан Респ,Табасаранский р-н,Сика с
МКОУ 'РИЧИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0501001774;Российская Федерация,368383,Дагестан Респ,Агульский р-н,Рича с
МКОУ 'ОРУЖБИНСКАЯ СОШ';0523000654;Российская Федерация,368798,Дагестан Респ,Магарамкентский р-н,Оружба с,УЛ М.ЯРАГСКОГО,ДОМ 10
МКОУ 'ОРТАСТАЛЬСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ Р.ХАЛИКОВА ';0529010627;Российская Федерация,368774,Дагестан Респ,Сулейман-Стальский р-н,Орта-Стал с,УЛ АЛЬДЕРОВА,ДОМ 12
МКОУ 'НОВОАУЛЬСКАЯ СОШ ИМ.ИСМАИЛОВА А.Р.';0523000647;Российская Федерация,368788,Дагестан Респ,Магарамкентский р-н,Новый Аул с,УЛИЦА ЛЕТИФА ИДАЯТОВА,ДОМ 31
МКОУ 'НОВО-УСУРСКАЯ СОШ';0504006481;Российская Федерация,368740,Дагестан Респ,Ахтынский р-н,Новый Усур с,УЛ МАЛЛА-ПРИМА,ДОМ 41
МКОУ 'МУСРУХСКАЯ НОШ';0528008544;Российская Федерация,368438,Дагестан Респ,Шамильский р-н,Мусрух с,УЛ МАХМУДА ГИТИНОВА,ДОМ 22
МКОУ 'МУГЕРГАНСКАЯ СОШ ИМ. А.Р.РАМАЛДАНОВА';0523000446;Российская Федерация,368790,Дагестан Респ,Магарамкентский р-н,Мугерган с
МКОУ 'МИКРАХСКАЯ СОШ';0553212293;Российская Федерация,368685,Дагестан Респ,Докузпаринский р-н,Микрах с
МКОУ 'КАМХАМАХИНСКАЯ СОШ';0502005154;Российская Федерация,368289,Дагестан Респ,Акушинский р-н,Камхамахи х,УЛ САДОВАЯ,ДОМ 1
МКОУ 'КАЛАДЖУХСКАЯ СОШ';0553212374;Российская Федерация,368750,Дагестан Респ,Докузпаринский р-н,Каладжух с,УЛИЦА СТАЛЬСКОГО,ДОМ 33
МКОУ 'ЕФИМОВСКАЯ ООШ';0517011993;Российская Федерация,368814,Дагестан Респ,Кизлярский р-н,Ефимовка с,ул 40 ЛЕТ ВЛКСМ
МКОУ 'ГОРТКОЛИНСКАЯ НОШ';0536006290;Российская Федерация,368263,Дагестан Респ,Хунзахский р-н,Гортколо с,УЛ ЦЕНТРАЛЬНАЯ,ДОМ 49
МКОУ 'ГВЕДЫШИНСКАЯ СОШ';0532000636;Российская Федерация,368420,Дагестан Респ,Тляратинский р-н,Гведыш с,ТЛ,ГВ
МКОУ 'ГАПЦАХСКАЯ СОШ ИМ. Т.Н.НАГИЕВА';0523000365;"Российская Федерация,368785,Дагестан Респ,Магарамкентский р-н,Гапцах с,УЛИЦА ШКОЛЬНАЯ,ДОМ 19""А"""
МКОУ 'БУЦРИНСКАЯ СОШ';0536006445;Российская Федерация,368273,Дагестан Респ,Хунзахский р-н,Буцра с
МКОУ 'БУТ-КАЗМАЛЯРСКАЯ СОШ';0523000630;Российская Федерация,368788,Дагестан Респ,Магарамкентский р-н,Бут-Казмаляр с
МКОУ 'БИЛБИЛЬСКАЯ СОШ ИМ.М.АБДУЛЛАЕВА';0523000252;Российская Федерация,368796,Дагестан Респ,Магарамкентский р-н,Бильбиль-Казмаляр с
МКОУ 'АХТЫНСКАЯ СОШ №1' ИМ.С.СТАЛЬСКОГО;0504006971;Российская Федерация,368730,Дагестан Респ,Ахтынский р-н,Ахты с,УЛ А.АЛИВЕРДИЕВА,ДОМ 12
МКОУ 'АМСАРСКАЯ СОШ';0526013186;Российская Федерация,368700,Дагестан Респ,Рутульский р-н,Амсар с
МКОУ ' АЗАДОГЛЫНСКАЯ  СОШ';0523004257;Российская Федерация,368795,Дагестан Респ,Магарамкентский р-н,Азадоглы с
МКОУ 'Агадинская СОШ';0510008293;Российская Федерация,368346,Дагестан Респ,Гунибский р-н,Агада с
МКОУ 'СОШ №4';0546013836;Российская Федерация,368124,Дагестан Респ,Кизилюрт г,УЛ ВИШНЕВСКОГО,23/Д
МКОУ 'СОШ № 7';0546013868;Российская Федерация,368121,Дагестан Респ,Кизилюрт г,УЛИЦА Г.ЦАДАСА,40
МКОУ 'КАПИРКАЗМАЛЯРСКАЯ  СОШ';0523000277;Российская Федерация,368797,Дагестан Респ,Магарамкентский р-н,Капир-Казмаляр с
МКОУ 'АВАДАНСКАЯ СОШ';0553212350;Российская Федерация,368659,Дагестан Респ,Докузпаринский р-н,Авадан с
МКОУ ' ХУТУНКАЗМАЛЯРСКАЯ  ООШ';0523000333;Российская Федерация,368796,Дагестан Респ,Магарамкентский р-н,Хтун-Казмаляр с
МКОУ 'ГЕЛЬМЕЦКАЯ СОШ';0526013193;Российская Федерация,368700,Дагестан Респ,Рутульский р-н,Гельмец с
МКОУ 'АРАКУЛЬСКАЯ СОШ';0526013210;Российская Федерация,368700,Дагестан Респ,Рутульский р-н,Аракул с
МКОУ 'АМУШИНСКАЯ СОШ ИМ. ГАДЖИМУРАДОВА М.Т.';0536006237;Российская Федерация,368266,Дагестан Респ,Хунзахский р-н,Амуши с,УЛ ШКОЛЬНАЯ,ДОМ 6
МКДОУ 'ДЕТСКИЙ САД 'РАДОСТЬ';0526012827;Российская Федерация,Дагестан Респ,Рутульский р-н,Рутул с,УЛ ЦЕНТРАЛЬНАЯ,ДОМ 766
МКОУ 'ЧАХЧАХСКАЯ НОШ';0523000291;Российская Федерация,368796,Дагестан Респ,Магарамкентский р-н
МКОУ 'МИСКИНДЖИНСКАЯ СОШ  ИМ. АХУНДОВА М.';0553002970;Российская Федерация,368757,Дагестан Респ,Докузпаринский р-н,Мискинджа с,УЛИЦА МИРЗАБЕКА АХУНДОВА,ДОМ 7А
МБОУ 'ГИГАТЛИНСКАЯ СОШ ИМ ИСАЕВА Ш.А.';0537003983;Российская Федерация,368910,Дагестан Респ,Цумадинский р-н,Гигатль с,УЛИЦА ЗУЛИДАХ,ДОМ 32
МБОУ 'БАКНИНСКАЯ ООШ';0511003178;Российская Федерация,368587,Дагестан Респ,Дахадаевский р-н,Бакни с,УЛИЦА МАГОМЕДА МИРЗАЕВА,ДОМ 5
МБОУ 'ШКОЛА-ИНТЕРНАТ № 7';0542015913;Российская Федерация,368608,Дагестан Респ,Дербент г,УЛИЦА 3 ИНТЕРНАЦИОНАЛА,1
МБОУ'ДИБГАЛИКСКАЯ СОШ ИМ. М. НУРБАГАНДОВА';0511003072;Российская Федерация,368795,Дагестан Респ,Дахадаевский р-н,Дибгалик с,УЛИЦА ШКОЛЬНАЯ,ДОМ 5
МБОУ 'АТЛАНАУЛЬСКАЯ ГИМНАЗИЯ ИМЕНИ И. КАЗАКА';0507009642;Российская Федерация,368216,Дагестан Респ,Буйнакский р-н,Атланаул с,УЛ ГУНИБСКОЕ ШОССЕ,ДОМ 51
МБОУ 'НОВОКАЯКЕНТСКАЯ СОШ';0515012649;Российская Федерация,368560,Дагестан Респ,Каякентский р-н,Новокаякент с,УЛИЦА ДАХАДАЕВА,39
МБОУ 'ДЖАВАНКЕНТСКАЯ СОШ ИМ. М.Х. РАМАЗАНОВА';0515013593;Российская Федерация,368559,Дагестан Респ,Каякентский р-н,Джаванкент с,УЛИЦА БРАТЬЕВ ИБРАГИМОВЫХ,1
МБОУ 'УТАМЫШСКАЯ' СОШ ИМ. А.ГАМРИНСКОГО;0515013120;Российская Федерация,368556,Дагестан Респ,Каякентский р-н,Утамыш с,УЛИЦА ПИОНЕРСКАЯ,5
МБОУ 'БАШЛЫКЕНТСКАЯ СОШ ИМ. Ш.Г. ШАХБАНОВА';0515013610;Российская Федерация,368559,Дагестан Респ,Каякентский р-н,Башлыкент с,УЛИЦА ПУШКИНА,1
МБОУКШИ 'ДКК 1';0541025323;Российская Федерация,367000,Дагестан Респ,Махачкала г,ПРОЕЗД АБДУЛХАКИМА ИСМАИЛОВА,23
МБОУ 'ПРОГИМНАЗИЯ 'ПРЕЗИДЕНТ' Г. ДЕРБЕНТ РД;0542030090;Российская Федерация,368608,Дагестан Респ,Дербент г,ПЕР КРАСНОАРМЕЙСКИЙ,39
МБОУ 'СОШ №12';0554005652;"Российская Федерация,368300,Дагестан Респ,Каспийск г,ПРОСПЕКТ М.ОМАРОВА,ДОМ 8 ""А"""
МБОУ 'СОШ №13';0554005564;Российская Федерация,368304,Дагестан Респ,Каспийск г
МБОУ 'КАСПИЙСКАЯ ГИМНАЗИЯ № 11';0554004553;"Российская Федерация,368300,Дагестан Респ,Каспийск г,УЛИЦА ЛЕНИНА,ДОМ 33 ""Г"""
МБОУ 'ПРОГИМНАЗИЯ №18';0542015254;Российская Федерация,368608,Дагестан Респ,Дербент г,ПЕР К.МАРКСА,43,3
МБОУ 'ПРОГИМНАЗИЯ №15';0542015261;368608, ДАГЕСТАН, ДЕРБЕНТ, САЛЬМАНА, дом 43
МБОУ 'ЭЧЕДИНСКАЯ ШКОЛА-САД';0537003782;Российская Федерация,368907,Дагестан Респ,Цумадинский р-н,Эчеда с,УЛИЦА КАДИ АБАКАРОВА,ДОМ 100
МБОУ 'ЭРПЕЛИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ АПАШЕВА М.Д.';0507004147;Российская Федерация,368207,Дагестан Респ,Буйнакский р-н,Эрпели с,УЛИЦА ИЛЬМУТДИНА АКАЕВА,ДОМ 4
МБОУ 'ЭНДИРЕЙСКАЯ СОШ № 2 ИМ.А.А.АЛИХАНОВА';0534030001;Российская Федерация,368040,Дагестан Респ,Хасавюртовский р-н,Эндирей с,УЛИЦА АЙДЕМИРОВА,ДОМ 58
МБОУ 'ЭНДИРЕЙСКАЯ СОШ № 1';0534024657;Российская Федерация,368040,Дагестан Респ,Хасавюртовский р-н,Эндирей с,УЛИЦА СПОРТИВНАЯ,ДОМ 1
МБОУ 'ШКОЛА-САД ИМЕНИ КУРБАНОВА СЕИДА ДЖАМАЛОВИЧА' СЕЛА НИЖНИЙ ДЖАЛГАН;0512027090;Российская Федерация,368612,Дагестан Респ,Дербентский р-н,Нижний Джалган с,УЛИЦА ГОГОЛЯ,ДОМ 27
МБОУ 'ИНТЕРНАТ-СИРОТ';0560002402;Российская Федерация,367009,Дагестан Респ,Махачкала г,УЛИЦА ЛИЗЫ ЧАЙКИНОЙ,38/---,---
